452 1458 1286 172 11.797 94.8378
#timestep,clever_speedup,fast_speedup,clever_time,fast_time,zero_time,clever_iter,fast_iter,zero_iter,clever_sav,fast_sav,tridiagTime,cuspHintTime,clever_iter_perc_savings,fast_iter_perc_savings,channel%%,current%%,solver%%
1.98,0.797548,1.25976,1.09901,0.695776,0.876512,1,1,2,1,1,0.418432,0.680576,50,50,2.8598,3.24256,93.8976
1.99,0.807901,1.28132,1.11942,0.705824,0.904384,1,1,2,1,1,0.42976,0.689664,50,50,2.77516,3.15433,94.0705
2,0.784292,1.26586,1.12211,0.695232,0.880064,1,1,2,1,1,0.4416,0.680512,50,50,2.69067,3.2406,94.0687
2.01,0.799441,1.26417,1.09933,0.6952,0.878848,1,1,2,1,1,0.421088,0.67824,50,50,2.86729,3.32059,93.8121
2.02,0.797852,1.26329,1.09923,0.69424,0.877024,1,1,2,1,1,0.418976,0.680256,50,50,2.80384,3.23057,93.9656
2.03,0.791711,1.26318,1.11722,0.700224,0.884512,1,1,2,1,1,0.430368,0.686848,50,50,2.66976,2.98862,94.3416
2.04,0.800704,1.2762,1.1087,0.695616,0.887744,1,1,2,1,1,0.425632,0.683072,50,50,2.6955,3.06542,94.2391
2.05,0.805933,1.27581,1.10346,0.697056,0.889312,1,1,2,1,1,0.41984,0.683616,50,50,2.86796,3.21386,93.9182
2.06,0.803729,1.26657,1.10346,0.700224,0.88688,1,1,2,1,1,0.42032,0.683136,50,50,2.83512,3.25181,93.9131
2.07,0.823818,1.29608,1.11594,0.709312,0.919328,1,1,2,1,1,0.4272,0.688736,50,50,2.68406,2.96004,94.3559
2.08,0.785545,1.26455,1.12061,0.696128,0.880288,1,1,2,1,1,0.426752,0.693856,50,50,2.68071,2.97168,94.3476
2.09,0.792638,1.25664,1.10662,0.698016,0.877152,1,1,2,1,1,0.418976,0.687648,50,50,2.798,3.25981,93.9422
2.1,0.80154,1.23464,1.09741,0.712448,0.879616,1,1,2,1,1,0.417792,0.679616,50,50,2.81598,3.2433,93.9407
2.11,0.771177,1.2398,1.13555,0.706336,0.875712,1,1,2,1,1,0.42752,0.708032,50,50,2.70335,2.96917,94.3275
2.12,0.795528,1.24853,1.10051,0.701216,0.875488,1,1,2,1,1,0.420288,0.680224,50,50,2.70411,3.07397,94.2219
2.13,0.79806,1.25889,1.0983,0.696256,0.876512,1,1,2,1,1,0.41808,0.680224,50,50,2.86957,3.2416,93.8888
2.14,0.797078,1.26209,1.09946,0.694368,0.876352,1,1,2,1,1,0.419168,0.680288,50,50,2.82013,3.29016,93.8897
2.15,0.835605,1.33085,1.12685,0.70752,0.9416,1,1,2,1,1,0.422976,0.703872,50,50,2.75766,3.14512,94.0972
2.16,0.796271,1.26461,1.10186,0.693792,0.877376,1,1,2,1,1,0.419808,0.682048,50,50,2.88566,3.19932,93.915
2.17,0.794867,1.26212,1.10336,0.69488,0.877024,1,1,2,1,1,0.424352,0.679008,50,50,2.82484,3.2498,93.9254
2.18,0.616361,0.987042,1.1113,0.693952,0.68496,1,1,1,0,0,0.429696,0.6816,0,0,2.80844,3.23052,93.961
2.19,0.794919,1.24332,1.10973,0.709504,0.882144,1,1,2,1,1,0.42144,0.688288,50,50,2.85242,3.20728,93.9403
2.2,0.886504,1.41164,1.10778,0.69568,0.982048,1,1,2,1,1,0.425728,0.682048,50,50,2.68275,3.03138,94.2859
2.21,0.797651,1.26263,1.10051,0.695232,0.877824,1,1,2,1,1,0.420576,0.679936,50,50,2.86721,3.22219,93.9106
2.22,0.802528,1.26966,1.10112,0.696,0.88368,1,1,2,1,1,0.419584,0.681536,50,50,2.81617,3.19312,93.9907
2.23,0.814824,1.30638,1.12378,0.700928,0.91568,1,1,2,1,1,0.426304,0.697472,50,50,2.69392,2.98399,94.3221
2.24,0.783235,1.26065,1.12003,0.695872,0.877248,1,1,2,1,1,0.4264,0.693632,50,50,2.76783,2.994,94.2382
2.25,0.786103,1.23304,1.1159,0.711424,0.877216,1,1,2,1,1,0.41856,0.697344,50,50,2.75905,3.19057,94.0504
2.26,0.790424,1.25966,1.11142,0.697408,0.878496,1,1,2,1,1,0.421536,0.689888,50,50,2.82639,3.23479,93.9388
2.27,0.780609,1.24791,1.12646,0.70464,0.879328,1,1,2,1,1,0.428352,0.698112,50,50,2.69908,2.94835,94.3526
2.28,0.790655,1.25081,1.10669,0.699552,0.875008,1,1,2,1,1,0.4264,0.680288,50,50,2.70395,3.02832,94.2677
2.29,0.797878,1.2531,1.10064,0.7008,0.878176,1,1,2,1,1,0.418496,0.682144,50,50,2.83256,3.2177,93.9497
2.3,0.798759,1.2627,1.09798,0.69456,0.877024,1,1,2,1,1,0.417888,0.680096,50,50,2.80486,3.21026,93.9849
2.31,0.801236,1.26044,1.11875,0.711168,0.896384,1,1,2,1,1,0.427264,0.691488,50,50,2.74641,3.02671,94.2269
2.32,0.797487,1.26526,1.10262,0.694976,0.879328,1,1,2,1,1,0.421728,0.680896,50,50,2.71668,3.01488,94.2684
2.33,0.791882,1.25969,1.10614,0.69536,0.875936,1,1,2,1,1,0.424512,0.681632,50,50,2.81954,3.19476,93.9857
2.34,0.799249,1.26644,1.09939,0.693824,0.878688,1,1,2,1,1,0.420064,0.679328,50,50,2.84566,3.2393,93.915
2.35,0.796701,1.26453,1.10576,0.696672,0.88096,1,1,2,1,1,0.421312,0.684448,50,50,2.88921,3.19091,93.9199
2.36,0.796327,1.26328,1.10483,0.696448,0.879808,1,1,2,1,1,0.420928,0.683904,50,50,2.73206,3.03502,94.2329
2.37,0.800849,1.26523,1.10115,0.696992,0.881856,1,1,2,1,1,0.4184,0.682752,50,50,2.82859,3.21903,93.9524
2.38,0.805292,1.26985,1.09933,0.697152,0.88528,1,1,2,1,1,0.41744,0.681888,50,50,2.8305,3.21884,93.9507
2.39,0.781229,1.24221,1.13229,0.712096,0.884576,1,1,2,1,1,0.446176,0.686112,50,50,2.72964,3.22401,94.0464
2.4,0.784881,1.26429,1.11968,0.695104,0.878816,1,1,2,1,1,0.424608,0.695072,50,50,2.66088,3.00865,94.3305
2.41,0.804013,1.27344,1.10211,0.69584,0.886112,1,1,2,1,1,0.420192,0.68192,50,50,2.84951,3.23671,93.9138
2.42,0.793191,1.26441,1.10912,0.695776,0.879744,1,1,2,1,1,0.419456,0.689664,50,50,2.81438,3.21024,93.9754
2.43,0.780336,1.24772,1.13395,0.709184,0.884864,1,1,2,1,1,0.42928,0.704672,50,50,2.76679,3.14118,94.092
2.44,0.792209,1.25054,1.1065,0.70096,0.876576,1,1,2,1,1,0.426624,0.679872,50,50,2.69607,3.04228,94.2616
2.45,0.798638,1.26313,1.09923,0.695008,0.877888,1,1,2,1,1,0.419136,0.680096,50,50,2.80658,3.22784,93.9656
2.46,0.795382,1.23383,1.10051,0.70944,0.875328,1,1,2,1,1,0.419744,0.680768,50,50,2.87556,3.20872,93.9157
2.47,0.741928,1.24264,1.19123,0.711232,0.883808,1,1,2,1,1,0.428,0.763232,50,50,2.52859,2.86912,94.6023
2.48,1.18076,1.8488,1.10646,0.706656,1.30646,1,1,2,1,1,0.425152,0.681312,50,50,2.69673,3.02121,94.2821
2.49,0.794741,1.25819,1.10253,0.696416,0.876224,1,1,2,1,1,0.419648,0.68288,50,50,2.8018,3.20284,93.9954
2.5,0.796043,1.26163,1.10298,0.695936,0.878016,1,1,2,1,1,0.420864,0.682112,50,50,2.82335,3.24304,93.9336
2.51,0.792488,1.26299,1.116,0.700256,0.884416,1,1,2,1,1,0.425632,0.690368,50,50,2.7786,2.957,94.2644
2.52,0.798325,1.26602,1.1007,0.69408,0.87872,1,1,2,1,1,0.420736,0.679968,50,50,2.8019,3.26342,93.9347
2.53,0.793356,1.2664,1.10675,0.693344,0.878048,1,1,2,1,1,0.429088,0.677664,50,50,2.76207,3.21335,94.0246
2.54,0.794521,1.25756,1.10026,0.695136,0.874176,1,1,2,1,1,0.419328,0.680928,50,50,2.78529,3.23357,93.9811
2.55,0.794581,1.27502,1.12192,0.699168,0.891456,1,1,2,1,1,0.425344,0.696576,50,50,2.74252,3.17456,94.0829
2.56,0.796988,1.26557,1.1048,0.695744,0.880512,1,1,2,1,1,0.421216,0.683584,50,50,2.8587,3.23405,93.9072
2.57,0.803413,1.269,1.1007,0.696864,0.88432,1,1,2,1,1,0.418944,0.68176,50,50,2.81186,3.19443,93.9937
2.58,0.805131,1.2774,1.10253,0.694912,0.88768,1,1,2,1,1,0.41952,0.683008,50,50,2.81041,3.27109,93.9185
2.59,0.783076,1.25045,1.12541,0.704768,0.88128,1,1,2,1,1,0.423584,0.701824,50,50,2.69596,2.96153,94.3425
2.6,0.781583,1.25778,1.11933,0.695552,0.874848,1,1,2,1,1,0.42736,0.691968,50,50,2.66685,3.012,94.3212
2.61,0.789882,1.25739,1.11008,0.697344,0.876832,1,1,2,1,1,0.420096,0.689984,50,50,2.81843,3.17073,94.0108
2.62,0.788611,1.25618,1.11325,0.69888,0.87792,1,1,2,1,1,0.418944,0.694304,50,50,2.79212,3.17593,94.032
2.63,0.791262,1.23646,1.11405,0.712928,0.881504,1,1,2,1,1,0.426016,0.688032,50,50,2.69429,3.03547,94.2702
2.64,0.795888,1.25135,1.10355,0.701888,0.878304,1,1,2,1,1,0.422944,0.680608,50,50,2.71519,2.98863,94.2962
2.65,0.798333,1.26214,1.09773,0.694336,0.876352,1,1,2,1,1,0.418304,0.679424,50,50,2.79603,3.26158,93.9424
2.66,0.79753,1.25192,1.10128,0.701568,0.878304,1,1,2,1,1,0.420544,0.680736,50,50,2.88496,3.27216,93.8429
2.67,0.780389,1.2369,1.11674,0.704576,0.871488,1,1,2,1,1,0.423168,0.693568,50,50,2.73732,2.9616,94.3011
2.68,0.822481,1.31722,1.11312,0.69504,0.91552,1,1,2,1,1,0.426688,0.686432,50,50,2.69713,3.01157,94.2913
2.69,0.801275,1.26712,1.09933,0.695168,0.880864,1,1,2,1,1,0.418496,0.680832,50,50,2.84425,3.20252,93.9532
2.7,0.79822,1.21565,1.10013,0.722368,0.878144,1,1,2,1,1,0.418656,0.681472,50,50,2.82568,3.22466,93.9497
2.71,0.765376,1.24609,1.14362,0.702432,0.875296,1,1,2,1,1,0.44592,0.697696,50,50,2.64888,2.96844,94.3827
2.72,0.80108,1.26856,1.10211,0.695968,0.88288,1,1,2,1,1,0.419616,0.682496,50,50,2.72274,3.03196,94.2453
2.73,0.799378,1.26618,1.10122,0.695232,0.880288,1,1,2,1,1,0.41856,0.682656,50,50,2.83094,3.22405,93.945
2.74,0.738455,1.27462,1.19952,0.694944,0.885792,1,1,2,1,1,0.418784,0.780736,50,50,2.62634,2.98391,94.3897
2.75,1.17731,1.87804,1.12669,0.706304,1.32646,1,1,2,1,1,0.427904,0.698784,50,50,2.79458,2.95787,94.2476
2.76,0.800893,1.27028,1.10381,0.695936,0.884032,1,1,2,1,1,0.421728,0.68208,50,50,2.85598,3.23169,93.9123
2.77,0.803084,1.27684,1.10195,0.693088,0.88496,1,1,2,1,1,0.419552,0.6824,50,50,2.80022,3.21507,93.9847
2.78,0.787167,1.22968,1.11261,0.712224,0.875808,1,1,2,1,1,0.419264,0.693344,50,50,2.78116,3.15451,94.0643
2.79,0.779237,1.23917,1.12787,0.709248,0.87888,1,1,2,1,1,0.430528,0.697344,50,50,2.6611,2.97968,94.3592
2.8,0.797833,1.25356,1.1015,0.701056,0.878816,1,1,2,1,1,0.41984,0.681664,50,50,2.70914,2.99951,94.2914
2.81,0.797612,1.23437,1.10173,0.711904,0.878752,1,1,2,1,1,0.420128,0.6816,50,50,2.86922,3.22924,93.9015
2.82,0.797205,1.24961,1.0992,0.701248,0.876288,1,1,2,1,1,0.419744,0.679456,50,50,2.83285,3.24027,93.9269
2.83,0.787946,1.23045,1.10915,0.710272,0.873952,1,1,2,1,1,0.422208,0.686944,50,50,2.75399,3.01498,94.231
2.84,0.791776,1.26132,1.10589,0.694208,0.875616,1,1,2,1,1,0.424864,0.681024,50,50,2.67889,3.04444,94.2767
2.85,0.790149,1.26326,1.10906,0.693696,0.87632,1,1,2,1,1,0.428992,0.680064,50,50,2.8122,3.2,93.9878
2.86,0.775475,1.25767,1.13334,0.698816,0.87888,1,1,2,1,1,0.426944,0.7064,50,50,2.7794,3.11155,94.1091
2.87,0.787336,1.24233,1.11184,0.70464,0.875392,1,1,2,1,1,0.419744,0.692096,50,50,2.71766,3.04584,94.2365
2.88,0.797063,1.267,1.10269,0.693696,0.878912,1,1,2,1,1,0.42064,0.682048,50,50,2.70603,3.00974,94.2842
2.89,0.802821,1.27141,1.10016,0.694688,0.883232,1,1,2,1,1,0.417952,0.682208,50,50,2.80351,3.25437,93.9421
2.9,0.801064,1.26741,1.10058,0.695616,0.881632,1,1,2,1,1,0.419872,0.680704,50,50,2.83444,3.2495,93.9161
2.91,0.792092,1.27121,1.12573,0.70144,0.89168,1,1,2,1,1,0.42752,0.698208,50,50,2.7235,2.97547,94.301
2.92,0.800354,1.26905,1.10211,0.695072,0.88208,1,1,2,1,1,0.420448,0.681664,50,50,2.71364,3.072,94.2144
2.93,0.791442,1.25873,1.10902,0.697312,0.877728,1,1,2,1,1,0.419264,0.68976,50,50,2.8122,3.20271,93.9851
2.94,0.778941,1.23231,1.12448,0.710784,0.875904,1,1,2,1,1,0.418592,0.705888,50,50,2.76818,3.15637,94.0754
2.95,0.794191,1.23385,1.10954,0.714176,0.881184,1,1,2,1,1,0.422176,0.68736,50,50,2.8024,3.22519,93.9724
2.96,0.793275,1.24629,1.10678,0.70448,0.877984,1,1,2,1,1,0.424256,0.682528,50,50,2.74879,3.02667,94.2245
2.97,0.794956,1.23761,1.1001,0.706624,0.874528,1,1,2,1,1,0.419808,0.680288,50,50,2.83388,3.2192,93.9469
2.98,0.797147,1.19095,1.09936,0.73584,0.876352,1,1,2,1,1,0.419168,0.680192,50,50,2.80269,3.25932,93.938
2.99,0.784223,1.2296,1.10989,0.707872,0.8704,1,1,2,1,1,0.42192,0.687968,50,50,2.8108,3.26843,93.9208
3,0.795155,1.26984,1.10694,0.693152,0.880192,1,1,2,1,1,0.426016,0.680928,50,50,2.70808,3.04863,94.2433
3.01,0.789563,1.1881,1.11357,0.740032,0.879232,1,1,2,1,1,0.431328,0.68224,50,50,2.80351,3.20864,93.9878
3.02,0.578443,1.28158,1.55302,0.70096,0.898336,1,1,2,1,1,0.429472,1.12355,50,50,2.04575,2.58028,95.374
3.03,0.789921,1.24608,1.11942,0.709632,0.884256,1,1,2,1,1,0.430304,0.68912,50,50,2.68471,3.02164,94.2936
3.04,0.796873,1.26651,1.10512,0.695328,0.88064,1,1,2,1,1,0.426464,0.678656,50,50,2.71695,2.98181,94.3012
3.05,0.804073,1.27238,1.09984,0.69504,0.884352,1,1,2,1,1,0.41888,0.68096,50,50,2.84004,3.21179,93.9482
3.06,0.796796,1.2623,1.10454,0.697216,0.880096,1,1,2,1,1,0.421984,0.68256,50,50,2.85434,3.2244,93.9213
3.07,0.833881,1.30683,1.11091,0.708864,0.926368,1,1,2,1,1,0.423424,0.687488,50,50,2.72905,3.0006,94.2704
3.08,0.804935,1.2782,1.09978,0.692576,0.885248,1,1,2,1,1,0.418816,0.68096,50,50,2.72211,3.06478,94.2131
3.09,0.802469,1.27364,1.10176,0.694176,0.884128,1,1,2,1,1,0.419136,0.682624,50,50,2.83227,3.22246,93.9453
3.1,0.840293,1.34316,1.11344,0.696576,0.935616,1,1,2,1,1,0.418912,0.694528,50,50,2.77094,3.16563,94.0634
3.11,0.794234,1.25995,1.11878,0.705248,0.888576,1,1,2,1,1,0.424224,0.69456,50,50,2.71823,3.00138,94.2804
3.12,0.793237,1.2618,1.10906,0.697216,0.879744,1,1,2,1,1,0.419744,0.689312,50,50,2.81251,3.1895,93.998
3.13,0.795576,1.23532,1.10093,0.709024,0.875872,1,1,2,1,1,0.419072,0.681856,50,50,2.80805,3.21506,93.9769
3.14,0.797633,1.24926,1.10026,0.702496,0.8776,1,1,2,1,1,0.419648,0.680608,50,50,2.85036,3.27627,93.8734
3.15,0.786301,1.25364,1.12502,0.705632,0.884608,1,1,2,1,1,0.429088,0.695936,50,50,2.70408,2.98307,94.3129
3.16,0.795554,1.23039,1.10112,0.711968,0.876,1,1,2,1,1,0.419328,0.681792,50,50,2.86478,3.25221,93.883
3.17,0.797138,1.26464,1.09805,0.692128,0.875296,1,1,2,1,1,0.418912,0.679136,50,50,2.83032,3.24364,93.926
3.18,0.823047,1.30113,1.09968,0.695616,0.905088,1,1,2,1,1,0.418528,0.681152,50,50,2.79621,3.36419,93.8396
3.19,0.79185,1.25336,1.11274,0.703008,0.88112,1,1,2,1,1,0.425696,0.68704,50,50,2.67325,3.0501,94.2766
3.2,0.797248,1.26309,1.10243,0.69584,0.878912,1,1,2,1,1,0.42256,0.679872,50,50,2.70773,3.06603,94.2262
3.21,0.766108,1.25808,1.14678,0.698336,0.87856,1,1,2,1,1,0.422464,0.72432,50,50,2.75217,3.13559,94.1122
3.22,0.799965,1.25626,1.10013,0.700544,0.880064,1,1,2,1,1,0.420256,0.679872,50,50,2.8477,3.28728,93.865
3.23,0.799491,1.27189,1.11987,0.703936,0.895328,1,1,2,1,1,0.427392,0.69248,50,50,2.73161,2.99291,94.2755
3.24,0.794383,1.27506,1.11088,0.692096,0.882464,1,1,2,1,1,0.427936,0.682944,50,50,2.70182,3.0331,94.2651
3.25,0.803098,1.27143,1.10122,0.695584,0.884384,1,1,2,1,1,0.418464,0.682752,50,50,2.79932,3.21717,93.9835
3.26,0.81123,1.28569,1.10221,0.695456,0.894144,1,1,2,1,1,0.420384,0.681824,50,50,2.83938,3.21305,93.9476
3.27,0.785618,1.23649,1.11427,0.707968,0.875392,1,1,2,1,1,0.420224,0.694048,50,50,2.68558,3.04564,94.2688
3.28,0.790758,1.2625,1.11075,0.695712,0.878336,1,1,2,1,1,0.420736,0.690016,50,50,2.67083,3.01861,94.3106
3.29,0.557349,1.25773,1.57379,0.697408,0.877152,1,1,2,1,1,0.451616,1.12218,50,50,2.50068,2.30906,95.1903
3.3,0.797629,1.24008,1.10118,0.708288,0.878336,1,1,2,1,1,0.419936,0.681248,50,50,2.81759,3.22986,93.9525
3.31,0.757862,1.23901,1.15901,0.708928,0.878368,1,1,2,1,1,0.426688,0.73232,50,50,2.71066,2.8879,94.4014
3.32,0.789976,1.2596,1.11088,0.696704,0.877568,1,1,2,1,1,0.4176,0.69328,50,50,2.78003,3.24834,93.9716
3.33,0.798049,1.24904,1.09904,0.702208,0.877088,1,1,2,1,1,0.418976,0.680064,50,50,2.80985,3.22298,93.9672
3.34,0.795549,1.2552,1.1,0.697184,0.875104,1,1,2,1,1,0.419328,0.680672,50,50,2.79745,3.20217,94.0004
3.35,0.78744,1.23591,1.11389,0.709696,0.87712,1,1,2,1,1,0.423456,0.690432,50,50,2.70556,3.02242,94.272
3.36,0.795496,1.26335,1.10691,0.696992,0.880544,1,1,2,1,1,0.422304,0.684608,50,50,2.87514,3.21179,93.9131
3.37,0.796144,1.26201,1.10195,0.695168,0.877312,1,1,2,1,1,0.419456,0.682496,50,50,2.82712,3.20098,93.9719
3.38,0.794453,1.26842,1.10301,0.690848,0.876288,1,1,2,1,1,0.42144,0.681568,50,50,2.83091,3.25323,93.9159
3.39,0.778898,1.23505,1.12339,0.70848,0.875008,1,1,2,1,1,0.425568,0.697824,50,50,2.70045,2.96915,94.3304
3.4,0.79882,1.26113,1.10102,0.697408,0.87952,1,1,2,1,1,0.418656,0.682368,50,50,2.70559,3.07254,94.2219
3.41,0.797,1.2628,1.10298,0.696128,0.879072,1,1,2,1,1,0.420448,0.682528,50,50,2.85854,3.21552,93.9259
3.42,0.802299,1.27631,1.09952,0.691168,0.882144,1,1,2,1,1,0.418016,0.681504,50,50,2.82433,3.23172,93.944
3.43,0.785955,1.25156,1.12141,0.704224,0.881376,1,1,2,1,1,0.428864,0.692544,50,50,2.67521,3.00894,94.3159
3.44,0.801771,1.27078,1.10192,0.695232,0.883488,1,1,2,1,1,0.418752,0.683168,50,50,2.68828,3.04416,94.2676
3.45,0.787907,1.26106,1.11514,0.696736,0.878624,1,1,2,1,1,0.4192,0.695936,50,50,2.76428,3.16381,94.0719
3.46,0.801042,1.24912,1.10528,0.7088,0.885376,1,1,2,1,1,0.422016,0.683264,50,50,2.8573,3.24063,93.9021
3.47,0.777007,1.24934,1.13453,0.7056,0.881536,1,1,2,1,1,0.439136,0.695392,50,50,2.72425,3.04585,94.2299
3.48,0.786809,1.2558,1.11254,0.697056,0.87536,1,1,2,1,1,0.419872,0.692672,50,50,2.77199,3.20469,94.0233
3.49,0.796185,1.25039,1.09888,0.699712,0.874912,1,1,2,1,1,0.419296,0.679584,50,50,2.81085,3.20223,93.9869
3.5,0.819266,1.29496,1.10058,0.696288,0.901664,1,1,2,1,1,0.41968,0.680896,50,50,2.81398,3.22378,93.9622
3.51,0.792294,1.23761,1.11958,0.716736,0.88704,1,1,2,1,1,0.430784,0.6888,50,50,2.71028,3.03087,94.2589
3.52,0.79886,1.26827,1.10045,0.693152,0.879104,1,1,2,1,1,0.419456,0.680992,50,50,2.80844,3.24281,93.9487
3.53,0.797238,1.26466,1.09843,0.692448,0.875712,1,1,2,1,1,0.419264,0.679168,50,50,2.84049,3.22634,93.9332
3.54,0.795331,1.26187,1.10336,0.695424,0.877536,1,1,2,1,1,0.421696,0.681664,50,50,2.83037,3.24171,93.9279
3.55,0.792175,1.25789,1.11402,0.701568,0.882496,1,1,2,1,1,0.426112,0.687904,50,50,2.72693,3.00043,94.2726
3.56,0.743325,1.25976,1.17814,0.695168,0.875744,1,1,2,1,1,0.421344,0.7568,50,50,2.67807,3.05955,94.2624
3.57,1.17787,1.79424,1.09994,0.72208,1.29558,1,1,2,1,1,0.418688,0.681248,50,50,2.81074,3.2072,93.9821
3.58,0.799185,1.2613,1.09936,0.696576,0.878592,1,1,2,1,1,0.418624,0.680736,50,50,2.81212,3.20878,93.9791
3.59,0.797403,1.26995,1.10912,0.696416,0.884416,1,1,2,1,1,0.42464,0.68448,50,50,2.67058,3.07035,94.2591
3.6,0.805692,1.27409,1.09962,0.69536,0.885952,1,1,2,1,1,0.41984,0.679776,50,50,2.82934,3.23392,93.9367
3.61,0.79839,1.265,1.1009,0.694816,0.878944,1,1,2,1,1,0.419808,0.681088,50,50,2.85309,3.21894,93.928
3.62,0.805924,1.27165,1.10093,0.697728,0.887264,1,1,2,1,1,0.419904,0.681024,50,50,2.80956,3.25461,93.9358
3.63,0.802172,1.27688,1.11078,0.697824,0.89104,1,1,2,1,1,0.427456,0.683328,50,50,2.73258,2.97976,94.2877
3.64,0.786327,1.25972,1.11542,0.696256,0.877088,1,1,2,1,1,0.418528,0.696896,50,50,2.79358,3.21424,93.9922
3.65,0.795428,1.21632,1.10592,0.723232,0.87968,1,1,2,1,1,0.418336,0.687584,50,50,2.78722,3.23589,93.9769
3.66,0.79064,1.25934,1.11043,0.697152,0.877952,1,1,2,1,1,0.42,0.690432,50,50,2.82411,3.21672,93.9592
3.67,0.787464,1.25433,1.12214,0.70448,0.883648,1,1,2,1,1,0.424576,0.697568,50,50,2.79112,3.09707,94.1118
3.68,0.798616,1.25085,1.1007,0.702752,0.87904,1,1,2,1,1,0.419136,0.681568,50,50,2.83382,3.25971,93.9065
3.69,0.796891,1.24819,1.10144,0.7032,0.877728,1,1,2,1,1,0.418752,0.682688,50,50,2.79552,3.23778,93.9667
3.7,0.797521,1.26394,1.09965,0.693856,0.876992,1,1,2,1,1,0.419104,0.680544,50,50,2.80959,3.27148,93.9189
3.71,0.785109,1.2401,1.12563,0.71264,0.883744,1,1,2,1,1,0.429792,0.69584,50,50,2.76363,2.94591,94.2905
3.72,0.796116,1.26135,1.10227,0.695712,0.877536,1,1,2,1,1,0.419552,0.68272,50,50,2.7871,3.27525,93.9377
3.73,0.773555,1.25135,1.13066,0.698944,0.874624,1,1,2,1,1,0.425792,0.704864,50,50,2.75144,3.13765,94.1109
3.74,0.767934,1.2524,1.13926,0.69856,0.87488,1,1,2,1,1,0.419104,0.72016,50,50,2.73259,3.0897,94.1777
3.75,0.793718,1.26449,1.1135,0.698944,0.883808,1,1,2,1,1,0.42592,0.687584,50,50,2.68184,3.05567,94.2625
3.76,0.795949,1.26034,1.10122,0.695456,0.876512,1,1,2,1,1,0.42016,0.681056,50,50,2.82032,3.2244,93.9553
3.77,0.795143,1.26065,1.10032,0.694016,0.874912,1,1,2,1,1,0.418816,0.681504,50,50,2.80366,3.23541,93.9609
3.78,0.804242,1.25875,1.09981,0.702688,0.884512,1,1,2,1,1,0.419072,0.680736,50,50,2.80662,3.26847,93.9249
3.79,0.797079,1.25759,1.11523,0.706848,0.888928,1,1,2,1,1,0.4288,0.686432,50,50,2.73954,3.00998,94.2505
3.8,0.783294,1.26309,1.12093,0.695136,0.878016,1,1,2,1,1,0.425152,0.695776,50,50,2.66063,3.00802,94.3313
3.81,0.788449,1.28023,1.12752,0.6944,0.888992,1,1,2,1,1,0.420672,0.706848,50,50,2.79491,3.14727,94.0578
3.82,0.789797,1.26215,1.10842,0.6936,0.875424,1,1,2,1,1,0.418272,0.690144,50,50,2.79534,3.19972,94.0049
3.83,0.767735,1.11991,1.12272,0.769664,0.861952,1,1,2,1,1,0.420512,0.702208,50,50,2.66136,3.02159,94.3171
3.84,0.55782,1.2584,1.57315,0.697344,0.877536,1,1,2,1,1,0.419264,1.15389,50,50,2.09766,2.15219,95.7502
3.85,0.79746,1.24335,1.09853,0.704576,0.876032,1,1,2,1,1,0.41952,0.679008,50,50,2.83251,3.21839,93.9491
3.86,0.786946,1.241,1.11731,0.708512,0.879264,1,1,2,1,1,0.420416,0.696896,50,50,2.80341,3.25809,93.9385
3.87,0.781769,1.22216,1.11984,0.71632,0.875456,1,1,2,1,1,0.427136,0.692704,50,50,2.71122,2.97534,94.3134
3.88,0.797203,1.2531,1.0984,0.698784,0.875648,1,1,2,1,1,0.418816,0.679584,50,50,2.82345,3.26667,93.9099
3.89,0.778141,1.26157,1.12518,0.694016,0.875552,1,1,2,1,1,0.419392,0.705792,50,50,2.74589,3.15001,94.1041
3.9,0.799738,1.26201,1.0976,0.695552,0.877792,1,1,2,1,1,0.419296,0.678304,50,50,2.80868,3.20327,93.9881
3.91,0.781591,1.25062,1.12186,0.70112,0.876832,1,1,2,1,1,0.428768,0.693088,50,50,2.75015,3.00285,94.247
3.92,0.797593,1.2604,1.09798,0.694816,0.875744,1,1,2,1,1,0.419008,0.678976,50,50,2.86158,3.62739,93.511
3.93,0.791731,1.26787,1.11149,0.69408,0.88,1,1,2,1,1,0.429728,0.68176,50,50,2.80627,3.19866,93.9951
3.94,0.796928,1.2646,1.10195,0.694432,0.878176,1,1,2,1,1,0.421088,0.680864,50,50,2.80922,3.27015,93.9206
3.95,0.78946,1.25682,1.12275,0.705248,0.886368,1,1,2,1,1,0.42896,0.693792,50,50,2.71963,2.99105,94.2893
3.96,0.799552,1.2666,1.09962,0.694144,0.8792,1,1,2,1,1,0.419872,0.679744,50,50,2.85199,3.27542,93.8726
3.97,0.830949,1.31134,1.09827,0.695936,0.912608,1,1,2,1,1,0.418464,0.679808,50,50,2.83618,3.20576,93.9581
3.98,0.803248,1.27026,1.10157,0.696576,0.884832,1,1,2,1,1,0.418496,0.683072,50,50,2.80433,3.19753,93.9981
3.99,0.78633,1.25263,1.12413,0.705664,0.883936,1,1,2,1,1,0.424064,0.700064,50,50,2.66395,2.99962,94.3364
4,0.794267,1.2619,1.10746,0.697056,0.879616,1,1,2,1,1,0.419104,0.688352,50,50,2.80282,3.20478,93.9924
4.01,0.791955,1.26625,1.10822,0.69312,0.877664,1,1,2,1,1,0.42,0.688224,50,50,2.83474,3.21994,93.9453
