100 314 282 32 10.1911 94
2135 0.885149 1.81299 1.60477 4 5 0.59888 1.21411 2.13944 2.49293 95.3676
2136 0.881881 1.80835 1.59475 4 5 0.595552 1.2128 2.13028 2.47801 95.3917
2137 0.885572 1.80598 1.59933 4 5 0.594176 1.21181 2.13086 2.50093 95.3682
2138 0.888083 1.81248 1.60963 4 5 0.595264 1.21722 6.32934 2.54364 91.127
2139 0.884534 1.80749 1.59878 4 5 0.59568 1.21181 2.11982 2.47285 95.4073
2140 0.889931 1.81152 1.61213 4 5 0.593664 1.21786 2.13924 2.50476 95.356
2141 0.884723 1.81629 1.60691 4 5 0.59568 1.22061 2.13091 2.48382 95.3853
2142 0.88248 1.80694 1.59459 4 5 0.594912 1.21203 2.15134 2.49582 95.3529
2143 0.866745 1.84477 1.59894 4 5 0.632064 1.2127 2.11607 2.43066 95.4533
2144 0.888751 1.80669 1.6057 4 5 0.595648 1.21104 2.14358 2.48649 95.3699
2145 0.887884 1.8087 1.60592 4 5 0.59376 1.21494 4.637 2.58687 92.7761
2146 0.882211 1.80934 1.59622 4 5 0.595232 1.21411 2.13042 2.49477 95.3748
2147 0.881492 1.81942 1.60381 4 5 0.599776 1.21965 2.15331 2.49543 95.3512
2148 0.873646 1.81434 1.58509 4 5 0.595744 1.21859 2.13149 2.48477 95.3837
2149 0.873663 1.81837 1.58864 4 5 0.594976 1.22339 2.12859 2.48111 95.3903
2150 0.874642 1.78893 1.56467 4 5 0.595328 1.1936 2.16194 2.5217 95.3164
2151 0.847697 1.8231 1.54544 4 5 0.605056 1.21805 2.06876 2.34224 95.589
2152 0.873087 1.81693 1.58634 4 5 0.593376 1.22355 4.65101 2.5592 92.7898
2153 0.88839 1.82637 1.62253 4 5 0.596768 1.2296 2.10994 2.46773 95.4223
2154 0.875465 1.81539 1.58931 4 5 0.593824 1.22157 2.12505 2.49828 95.3767
2155 0.869812 1.82973 1.59152 4 5 0.593312 1.23642 2.13267 2.44973 95.4176
2156 0.877602 1.80813 1.58682 4 5 0.594176 1.21395 2.13685 2.49131 95.3718
2157 0.875302 1.81379 1.58762 4 5 0.598432 1.21536 2.13385 2.48052 95.3856
2158 0.895082 1.81139 1.62134 4 5 0.59872 1.21267 2.28733 2.50933 95.2033
2159 0.877583 1.81466 1.59251 4 5 0.599168 1.21549 4.63122 2.56763 92.8012
2160 0.871138 1.82272 1.58784 4 5 0.609312 1.21341 2.11729 2.47073 95.412
2161 0.876966 1.81491 1.59162 4 5 0.600544 1.21437 2.13278 2.47086 95.3964
2162 0.877715 1.80902 1.58781 4 5 0.596256 1.21277 2.1357 2.49671 95.3676
2163 0.894071 1.8225 1.62944 4 5 0.60912 1.21338 2.10609 2.46967 95.4242
2164 0.87986 1.80829 1.59104 4 5 0.594432 1.21386 2.14497 2.48924 95.3658
2165 0.882879 1.81229 1.60003 4 5 0.59744 1.21485 2.1273 2.48269 95.39
2166 0.896372 1.80707 1.61981 4 5 0.594144 1.21293 4.65135 2.56638 92.7823
